date,currency,exchange_rate
2024-07-22,LBP,8213.53919968
2024-07-22,MAD,0.90322304
2024-07-22,MOP,0.73931733
2024-07-22,NOK,1.00000000
2024-07-22,OMR,0.03528582
2024-07-22,PHP,5.35958489
2024-07-22,PKR,25.53366144
2024-07-22,PLN,0.36141743
2024-07-22,QAR,0.33404785
2024-07-22,RON,0.41993625
2024-07-22,SHP,0.07109070
2024-07-22,SOS,52.29906542
2024-07-22,SSP,201.67719504
2024-07-22,STN,2.06605377
2024-07-22,SYP,1180.29359008
2024-07-22,SZL,1.67313200
2024-07-22,THB,3.33758389
2024-07-22,TJS,0.98268524
2024-07-22,TMT,0.32224397
2024-07-22,TVD,0.13724910
2024-07-22,TZS,245.54921853
2024-07-22,WST,0.25203685
2024-07-22,XOF,55.31601779
2024-07-22,ZAR,1.67253703
2024-07-23,AED,0.33511407
2024-07-23,AOA,81.58199761
2024-07-23,ARS,84.59565691
2024-07-23,AUD,0.13729509
2024-07-23,AWG,0.16333674
2024-07-23,BGN,0.16389927
2024-07-23,BIF,263.90566038
2024-07-23,BWP,1.23776929
2024-07-23,CAD,0.12549981
2024-07-23,CDF,259.01851852
2024-07-23,COP,368.45499525
2024-07-23,ETB,5.28909057
2024-07-23,FJD,0.20480218
2024-07-23,GBP,0.07059562
2024-07-23,HKD,0.71250504
2024-07-23,HTG,12.07858377
2024-07-23,IDR,1477.36204246
2024-07-23,ILS,0.33209926
2024-07-23,IQD,120.06008584
2024-07-23,ISK,12.57797378
2024-07-23,JPY,14.32359369
2024-07-23,KHR,378.02702703
2024-07-23,KMF,41.22008409
2024-07-23,KYD,0.07604128
2024-07-23,LAK,2010.23593862
2024-07-23,MDL,1.61399648
2024-07-23,MGA,411.38235294
2024-07-23,MXN,1.63687415
2024-07-23,MYR,0.42758146
2024-07-23,NAD,1.66514375
2024-07-23,NZD,0.15258368
2024-07-23,PLN,0.35873108
2024-07-23,PYG,695.46964673
2024-07-23,RWF,122.95681476
2024-07-23,SAR,0.34218591
2024-07-23,SDG,40.89766082
2024-07-23,SLL,2138.08882694
2024-07-23,UAH,3.78389546
2024-07-23,YER,22.88209449
2024-07-23,ZWL,1.25041769
2024-07-24,AED,0.33313998
2024-07-24,AFN,6.43762912
2024-07-24,AMD,35.27650006
2024-07-24,BBD,0.18142409
2024-07-24,BDT,10.65384714
2024-07-24,BND,0.12209618
2024-07-24,BTN,7.58989304
2024-07-24,CNY,0.66062256
2024-07-24,ERN,1.36068067
2024-07-24,GGP,0.07027992
2024-07-24,HRK,0.62972718
2024-07-24,IRR,3867.85002707
2024-07-24,KHR,376.91891892
2024-07-24,KRW,125.73913594
2024-07-24,KZT,43.01589083
2024-07-24,LAK,1996.99627766
2024-07-24,LYD,0.44121043
2024-07-24,MGA,410.17647059
2024-07-24,MMK,234.02451688
2024-07-24,NAD,1.66913845
2024-07-24,NGN,146.13043443
2024-07-24,NIO,3.35169018
2024-07-24,OMR,0.03487851
2024-07-24,PGK,0.35360582
2024-07-24,PKR,25.24499080
2024-07-24,PYG,692.01373384
2024-07-24,SGD,0.12209797
2024-07-24,TOP,0.21562945
2024-07-24,TRY,2.98097519
2024-07-24,UAH,3.74872868
2024-07-24,ZAR,1.66906064
2024-07-24,ZMW,2.34861792
2024-07-25,AED,0.33317204
2024-07-25,AMD,35.13945612
2024-07-25,AOA,81.07971498
2024-07-25,ARS,84.24965995
2024-07-25,AWG,0.16239018
2024-07-25,BBD,0.18144155
2024-07-25,BSD,0.09072077
2024-07-25,BYN,0.29211326
2024-07-25,DJF,16.12298644
2024-07-25,DKK,0.62401238
2024-07-25,DOP,5.36921675
2024-07-25,EGP,4.38595123
2024-07-25,EUR,0.08367218
2024-07-25,FOK,0.62401717
2024-07-25,GEL,0.24619118
2024-07-25,GHS,1.41918123
2024-07-25,GNF,786.31892122
2024-07-25,HRK,0.63028895
2024-07-25,HUF,32.86117975
2024-07-25,KRW,125.43718418
2024-07-25,KYD,0.07560061
2024-07-25,MDL,1.60687009
2024-07-25,MMK,233.12567376
2024-07-25,MNT,306.37205554
2024-07-25,MOP,0.72981840
2024-07-25,MVR,1.40059598
2024-07-25,MWK,158.26933496
2024-07-25,NPR,12.14681643
2024-07-25,PGK,0.35009642
2024-07-25,PHP,5.30869275
2024-07-25,PKR,25.28328026
2024-07-25,PLN,0.35865644
2024-07-25,PYG,689.93355123
2024-07-25,RSD,9.79118185
2024-07-25,SCR,1.29674482
2024-07-25,SHP,0.07027624
2024-07-25,SLE,2.03810066
2024-07-25,SYP,1166.09728745
2024-07-25,TMT,0.31692383
2024-07-25,TVD,0.13766710
2024-07-25,UZS,1141.68587124
2024-07-25,VES,3.31666276
2024-07-25,WST,0.24953953
2024-07-26,AZN,0.15324701
2024-07-26,BBD,0.18116302
2024-07-26,BDT,10.63264352
2024-07-26,BMD,0.09058151
2024-07-26,CAD,0.12517426
2024-07-26,CRC,47.55637663
2024-07-26,DJF,16.09823668
2024-07-26,DKK,0.62295070
2024-07-26,EGP,4.37025072
2024-07-26,GHS,1.41837268
2024-07-26,GMD,5.92187919
2024-07-26,HKD,0.70709704
2024-07-26,IDR,1469.78163923
2024-07-26,IMP,0.07040498
2024-07-26,ISK,12.46501940
2024-07-26,JMD,14.11040468
2024-07-26,JOD,0.06422229
2024-07-26,KGS,7.61250271
2024-07-26,LBP,8107.04521413
2024-07-26,LYD,0.43776321
2024-07-26,MAD,0.89316675
2024-07-26,MDL,1.59811356
2024-07-26,MMK,232.35865167
2024-07-26,MXN,1.66978068
2024-07-26,MYR,0.42132621
2024-07-26,MZN,5.78419177
2024-07-26,NAD,1.66362927
2024-07-26,PLN,0.35817292
2024-07-26,PYG,685.86200765
2024-07-26,RWF,121.98647690
2024-07-26,SEK,0.98017141
2024-07-26,SSP,190.07071547
2024-07-26,TVD,0.13837283
2024-07-26,UGX,337.63563522
2024-07-26,UZS,1137.43795460
2024-07-26,VES,3.31345646
2024-07-26,XPF,9.96286945
2024-07-26,YER,22.57273063
2024-07-27,AED,0.33338725
2024-07-27,AOA,81.38748271
2024-07-27,BGN,0.16360161
2024-07-27,BRL,0.51309486
2024-07-27,BTN,7.60850823
2024-07-27,CDF,256.01851852
2024-07-27,CLP,86.27956813
2024-07-27,CRC,47.67558108
2024-07-27,CZK,2.12138113
2024-07-27,DJF,16.13340106
2024-07-27,FJD,0.20555127
2024-07-27,FOK,0.62381403
2024-07-27,GMD,5.80991889
2024-07-27,HKD,0.70886426
2024-07-27,HRK,0.63013266
2024-07-27,HUF,32.73219615
2024-07-27,IDR,1478.25991171
2024-07-27,INR,7.60852533
2024-07-27,KHR,373.64864865
2024-07-27,KRW,125.83364950
2024-07-27,LRD,17.64126862
2024-07-27,MDL,1.61233714
2024-07-27,MGA,412.68656716
2024-07-27,MZN,5.81861049
2024-07-27,NOK,1.00000000
2024-07-27,NZD,0.15409478
2024-07-27,PGK,0.34906485
2024-07-27,SEK,0.98176286
2024-07-27,SHP,0.07058312
2024-07-27,SRD,2.66070054
2024-07-27,SSP,191.55340937
2024-07-27,STN,2.04900792
2024-07-27,SYP,1156.34598045
2024-07-27,SZL,1.65909593
2024-07-27,TZS,245.14925779
2024-07-27,UAH,3.73903695
2024-07-27,USD,0.09077949
2024-07-27,XCD,0.24510431
2024-07-27,ZMW,2.37525989
2024-07-28,AED,0.33339287
2024-07-28,AUD,0.13848335
2024-07-28,BOB,0.62514783
2024-07-28,BSD,0.09078090
2024-07-28,BWP,1.23865865
2024-07-28,CLP,86.28342498
2024-07-28,DJF,16.13367318
2024-07-28,DZD,12.15360604
2024-07-28,EGP,4.38622827
2024-07-28,FJD,0.20545946
2024-07-28,GBP,0.07058753
2024-07-28,GNF,787.11024261
2024-07-28,GYD,18.93835616
2024-07-28,HRK,0.63026008
2024-07-28,INR,7.60952302
2024-07-28,ISK,12.54357015
2024-07-28,KES,12.01788197
2024-07-28,KHR,373.64864865
2024-07-28,KID,0.13848314
2024-07-28,MVR,1.39515165
2024-07-28,MXN,1.67284745
2024-07-28,MYR,0.42325422
2024-07-28,NAD,1.66006069
2024-07-28,NOK,1.00000000
2024-07-28,OMR,0.03490499
2024-07-28,PAB,0.09078090
2024-07-28,PHP,5.30830748
2024-07-28,RSD,9.79353876
2024-07-28,SAR,0.34042839
2024-07-28,SCR,1.31924792
2024-07-28,SLE,2.03945370
2024-07-28,SYP,1156.42524398
2024-07-28,SZL,1.66006069
2024-07-28,UAH,3.73928700
2024-07-28,XDR,0.06847071
2024-07-29,AFN,6.42803663
2024-07-29,AOA,81.03308557
2024-07-29,BRL,0.51352269
2024-07-29,BSD,0.09074275
2024-07-29,BZD,0.18148551
2024-07-29,CHF,0.08021935
2024-07-29,CRC,47.70299771
2024-07-29,CUP,2.17782608
2024-07-29,CVE,9.21796434
2024-07-29,DZD,12.21232485
2024-07-29,GBP,0.07058477
2024-07-29,GMD,6.18945509
2024-07-29,HKD,0.70849611
2024-07-29,HRK,0.62987124
2024-07-29,HUF,32.68034763
2024-07-29,ISK,12.53039038
2024-07-29,KES,11.92045711
2024-07-29,KHR,374.60810811
2024-07-29,KRW,125.81652355
2024-07-29,KYD,0.07561893
2024-07-29,LKR,27.54311602
2024-07-29,LRD,17.74576906
2024-07-29,LYD,0.43836678
2024-07-29,MDL,1.61144657
2024-07-29,MVR,1.40153028
2024-07-29,MXN,1.67268916
2024-07-29,NGN,145.67809176
2024-07-29,NPR,12.17303079
2024-07-29,PGK,0.35381508
2024-07-29,QAR,0.33030362
2024-07-29,SBD,0.76260439
2024-07-29,SEK,0.98176401
2024-07-29,SRD,2.64639618
2024-07-29,TOP,0.21734353
2024-07-29,TVD,0.13842135
2024-07-29,TZS,245.31503806
2024-07-29,USD,0.09074572
2024-07-29,VUV,10.90233673
2024-07-29,YER,22.72584066
2024-07-29,ZMW,2.37353545
2024-07-29,ZWL,1.25062631
2024-07-30,AUD,0.13880118
2024-07-30,BND,0.12207361
2024-07-30,BSD,0.09086805
2024-07-30,BTN,7.60532133
2024-07-30,BZD,0.18173609
2024-07-30,CDF,257.13888889
2024-07-30,CHF,0.08049790
2024-07-30,DJF,16.14915985
2024-07-30,DOP,5.38048911
2024-07-30,FOK,0.62657974
2024-07-30,GEL,0.24675996
2024-07-30,GGP,0.07068435
2024-07-30,GIP,0.07068435
2024-07-30,HRK,0.63264777
2024-07-30,HTG,11.99611231
2024-07-30,IQD,119.18884120
2024-07-30,JPY,13.98473446
2024-07-30,KES,11.91625017
2024-07-30,KRW,125.60475085
2024-07-30,LBP,8132.69003920
2024-07-30,MMK,233.84102568
2024-07-30,MNT,306.74196041
2024-07-30,MVR,1.40333931
2024-07-30,MWK,157.54778761
2024-07-30,MYR,0.42113176
2024-07-30,NAD,1.67471809
2024-07-30,NIO,3.34520511
2024-07-30,NPR,12.16851412
2024-07-30,NZD,0.15462843
2024-07-30,PAB,0.09086805
2024-07-30,PEN,0.33953001
2024-07-30,PGK,0.35145094
2024-07-30,PYG,691.41332316
2024-07-30,SBD,0.76341623
2024-07-30,SLE,2.04140894
2024-07-30,SOS,51.90841122
2024-07-30,SRD,2.65116945
2024-07-30,TOP,0.21722900
2024-07-30,TTD,0.61713120
2024-07-30,TZS,244.78426239
2024-07-30,VND,2299.78070806
2024-07-30,XOF,55.07860307
2024-07-30,ZMW,2.37826316
2024-07-31,AMD,35.42065194
2024-07-31,AWG,0.16323527
2024-07-31,BAM,0.16491298
2024-07-31,BBD,0.18238578
2024-07-31,BDT,10.70553419
2024-07-31,BMD,0.09119289
2024-07-31,CDF,257.37962963
2024-07-31,CVE,9.29739777
2024-07-31,DJF,16.20689142
2024-07-31,DKK,0.62926435
2024-07-31,DZD,12.26136362
2024-07-31,ETB,5.25661876
2024-07-31,EUR,0.08432189
2024-07-31,FOK,0.62917267
2024-07-31,GGP,0.07103190
2024-07-31,GHS,1.43034674
2024-07-31,HKD,0.71221824
2024-07-31,HRK,0.63529899
2024-07-31,HTG,12.00215889
2024-07-31,ILS,0.34069871
2024-07-31,JOD,0.06465576
2024-07-31,KGS,7.67089528
2024-07-31,KHR,375.63513514
2024-07-31,KMF,41.48206467
2024-07-31,KWD,0.02783174
2024-07-31,KYD,0.07599404
2024-07-31,LAK,2145.92833961
2024-07-31,LBP,8161.76356232
2024-07-31,LKR,27.51652118
2024-07-31,LSL,1.67203697
2024-07-31,MKD,5.16030000
2024-07-31,MMK,234.13285290
2024-07-31,MXN,1.71121544
2024-07-31,MYR,0.42082933
2024-07-31,MZN,5.81503893
2024-07-31,NGN,147.95470509
2024-07-31,NZD,0.15461210
2024-07-31,OMR,0.03506339
2024-07-31,PEN,0.34024770
2024-07-31,PGK,0.35241592
2024-07-31,PHP,5.33745340
2024-07-31,RON,0.41920299
2024-07-31,SBD,0.76097923
2024-07-31,TVD,0.13941842
2024-07-31,TWD,2.99257360
2024-07-31,USD,0.09119620
2024-07-31,UYU,3.67011200
2024-07-31,VES,3.33883350
2024-07-31,VUV,10.92643705
2024-08-01,AFN,6.49670050
2024-08-01,BAM,0.16553314
2024-08-01,BBD,0.18327414
2024-08-01,BIF,263.73584906
2024-08-01,CDF,258.85185185
2024-08-01,CHF,0.08056164
2024-08-01,CNY,0.66182914
2024-08-01,COP,373.19696792
2024-08-01,CUP,2.19928966
2024-08-01,CVE,9.33236079
2024-08-01,DKK,0.63115966
2024-08-01,DOP,5.42531637
2024-08-01,GGP,0.07132714
2024-08-01,GHS,1.44066316
2024-08-01,ILS,0.34573288
2024-08-01,JPY,13.76175382
2024-08-01,KZT,43.49821354
2024-08-01,MAD,0.90819702
2024-08-01,MMK,235.60982982
2024-08-01,MOP,0.73740976
2024-08-01,MYR,0.42122042
2024-08-01,NOK,1.00000000
2024-08-01,PKR,25.50355189
2024-08-01,QAR,0.33355893
2024-08-01,SBD,0.76541997
2024-08-01,SEK,0.98116252
2024-08-01,SGD,0.12257553
2024-08-01,SOS,52.25420561
2024-08-01,SRD,2.66526838
2024-08-01,SSP,192.66730609
2024-08-01,STN,2.07357583
2024-08-01,SZL,1.66872463
2024-08-01,TTD,0.62164179
2024-08-01,UAH,3.75682802
2024-08-01,UGX,341.60736065
2024-08-02,ALL,8.49769893
2024-08-02,BGN,0.16599401
2024-08-02,BIF,264.23584906
2024-08-02,BND,0.12245049
2024-08-02,BSD,0.09157311
2024-08-02,BTN,7.68238673
2024-08-02,CLP,86.50209606
2024-08-02,CRC,47.91876650
2024-08-02,CUP,2.19775463
2024-08-02,DKK,0.63352451
2024-08-02,ETB,7.31305483
2024-08-02,FKP,0.07176618
2024-08-02,GIP,0.07176618
2024-08-02,HKD,0.71590789
2024-08-02,HNL,2.27144681
2024-08-02,HRK,0.63922506
2024-08-02,JEP,0.07176618
2024-08-02,KYD,0.07631089
2024-08-02,LAK,2156.40080009
2024-08-02,MAD,0.91086676
2024-08-02,MDL,1.62327359
2024-08-02,NAD,1.66970874
2024-08-02,NGN,151.71693354
2024-08-02,NIO,3.37703773
2024-08-02,PAB,0.09157311
2024-08-02,PEN,0.34259044
2024-08-02,PLN,0.36446276
2024-08-02,RSD,9.94912335
2024-08-02,SEK,0.98042403
2024-08-02,SRD,2.66777788
2024-08-02,SYP,1179.33087976
2024-08-02,TJS,0.97938425
2024-08-02,TOP,0.21879466
2024-08-02,TRY,3.03533037
2024-08-02,WST,0.25320377
2024-08-02,XDR,0.06927507
2024-08-02,XOF,55.65122433
2024-08-02,ZAR,1.66966297
2024-08-03,AED,0.33534017
2024-08-03,ALL,8.48904530
2024-08-03,AMD,35.27201817
2024-08-03,AOA,82.01243447
2024-08-03,BMD,0.09131114
2024-08-03,BSD,0.09131114
2024-08-03,BYN,0.29081102
2024-08-03,CAD,0.12657474
2024-08-03,CHF,0.07857085
2024-08-03,CNY,0.65451858
2024-08-03,CUP,2.19146741
2024-08-03,CVE,9.23452591
2024-08-03,DJF,16.22790751
2024-08-03,DZD,12.34873954
2024-08-03,EGP,4.44721109
2024-08-03,ETB,7.31305483
2024-08-03,GGP,0.07137405
2024-08-03,HNL,2.27065875
2024-08-03,HUF,33.30152606
2024-08-03,IDR,1474.42244184
2024-08-03,IMP,0.07137405
2024-08-03,JOD,0.06473960
2024-08-03,KYD,0.07609259
2024-08-03,LAK,2231.07541895
2024-08-03,LBP,8172.34723152
2024-08-03,MOP,0.73410519
2024-08-03,MXN,1.74142548
2024-08-03,MYR,0.41204446
2024-08-03,NGN,150.69012435
2024-08-03,NOK,1.00000000
2024-08-03,OMR,0.03510886
2024-08-03,PHP,5.28207154
2024-08-03,QAR,0.33237256
2024-08-03,SAR,0.34241678
2024-08-03,SLE,2.05618870
2024-08-03,SSP,192.08480066
2024-08-03,TOP,0.21879466
2024-08-03,TWD,2.98877127
2024-08-03,UAH,3.75204754
2024-08-03,UYU,3.69510335
2024-08-03,VND,2295.92056265
2024-08-03,VUV,11.00000000
2024-08-03,XDR,0.06858301
2024-08-04,AFN,6.51056858
2024-08-04,ALL,8.48926369
2024-08-04,BBD,0.18259890
2024-08-04,BIF,264.23584906
2024-08-04,BOB,0.63540226
2024-08-04,BRL,0.52343528
2024-08-04,CNY,0.65452867
2024-08-04,DKK,0.62479392
2024-08-04,GNF,790.52895276
2024-08-04,GYD,19.18424658
2024-08-04,IRR,3850.79560461
2024-08-04,ISK,12.61713264
2024-08-04,JPY,13.42722873
2024-08-04,KES,11.91522150
2024-08-04,LBP,8171.30097360
2024-08-04,LKR,27.64628004
2024-08-04,LSL,1.66650887
2024-08-04,MKD,5.23520000
2024-08-04,MMK,245.90738976
2024-08-04,MOP,0.73396782
2024-08-04,MRU,3.63140153
2024-08-04,MUR,4.25520398
2024-08-04,MVR,1.41667468
2024-08-04,NZD,0.15313496
2024-08-04,PLN,0.35942040
2024-08-04,RUB,7.80898033
2024-08-04,SAR,0.34237295
2024-08-04,SLE,2.05592748
2024-08-04,SYP,1174.24906145
2024-08-04,TJS,0.96432165
2024-08-04,TMT,0.31774759
2024-08-04,TTD,0.62228997
2024-08-04,USD,0.09129990
2024-08-04,UZS,1143.94458232
2024-08-04,XCD,0.24650852
2024-08-04,XOF,54.94507990
2024-08-04,YER,22.94899432
2024-08-05,BBD,0.18275721
2024-08-05,BDT,10.70424970
2024-08-05,BIF,263.14150943
2024-08-05,BND,0.12117351
2024-08-05,BTN,7.63333932
2024-08-05,BZD,0.18275721
2024-08-05,CAD,0.12676147
2024-08-05,FJD,0.20548896
2024-08-05,GGP,0.07143864
2024-08-05,GNF,795.37292543
2024-08-05,GTQ,0.70558498
2024-08-05,IDR,1471.28165875
2024-08-05,IMP,0.07143864
2024-08-05,IQD,119.71244635
2024-08-05,ISK,12.60479718
2024-08-05,JPY,13.39734188
2024-08-05,KES,11.88447150
2024-08-05,KGS,7.66894780
2024-08-05,KRW,124.04993182
2024-08-05,LAK,2033.14737418
2024-08-05,LKR,27.51221702
2024-08-05,LRD,18.05919109
2024-08-05,MKD,5.23520000
2024-08-05,MNT,310.10424447
2024-08-05,MZN,5.81649312
2024-08-05,PEN,0.34035205
2024-08-05,RSD,9.80540613
2024-08-05,RUB,7.80366102
2024-08-05,SDG,40.83894583
2024-08-05,SEK,0.96758936
2024-08-05,TVD,0.14029249
2024-08-05,UZS,1156.17164883
2024-08-05,VES,3.34953849
2024-08-05,VND,2275.84897530
2024-08-05,WST,0.25226696
2024-08-05,XAF,54.96612067
2024-08-05,XCD,0.24672224
2024-08-05,XPF,9.99946203
2024-08-06,BAM,0.16196620
2024-08-06,BDT,10.65081752
2024-08-06,BGN,0.16191511
2024-08-06,BHD,0.03411479
2024-08-06,BOB,0.62522923
2024-08-06,BYN,0.29097435
2024-08-06,CAD,0.12544813
2024-08-06,CUP,2.17753949
2024-08-06,CZK,2.09529333
2024-08-06,DJF,16.12477066
2024-08-06,DKK,0.61710556
2024-08-06,DZD,12.19297845
2024-08-06,FJD,0.20510442
2024-08-06,FOK,0.61709027
2024-08-06,GGP,0.07102706
2024-08-06,GHS,1.42752896
2024-08-06,GIP,0.07102706
2024-08-06,HNL,2.24746180
2024-08-06,IRR,3853.71367636
2024-08-06,KGS,7.63528339
2024-08-06,KHR,375.25675676
2024-08-06,KWD,0.02763627
2024-08-06,LAK,2135.42002078
2024-08-06,MGA,414.46268657
2024-08-06,MNT,309.54154112
2024-08-06,MXN,1.75468549
2024-08-06,MYR,0.40003751
2024-08-06,MZN,5.81427692
2024-08-06,NAD,1.68026385
2024-08-06,NZD,0.15266894
2024-08-06,PLN,0.35617806
2024-08-06,SAR,0.34024055
2024-08-06,SDG,40.65739385
2024-08-06,SRD,2.63963878
2024-08-06,SYP,1165.92821031
2024-08-06,SZL,1.68026385
2024-08-06,TMT,0.31677252
2024-08-06,UGX,339.06112277
2024-08-06,UZS,1142.25454578
2024-08-06,XDR,0.06774281
2024-08-06,XOF,54.32111144
2024-08-06,XPF,9.88212165
2024-08-06,YER,22.70548886
2024-08-06,ZMW,2.35645915
2024-08-07,AFN,6.44837251
2024-08-07,BGN,0.16348632
2024-08-07,BOB,0.62635681
2024-08-07,BWP,1.23594168
2024-08-07,CAD,0.12599971
2024-08-07,CUP,2.19187772
2024-08-07,DOP,5.40056776
2024-08-07,ERN,1.36992358
2024-08-07,ETB,8.54615385
2024-08-07,GGP,0.07194045
2024-08-07,GTQ,0.70232160
2024-08-07,GYD,19.02397260
2024-08-07,HKD,0.71157317
2024-08-07,IMP,0.07194045
2024-08-07,IQD,119.20600858
2024-08-07,ISK,12.52895650
2024-08-07,KRW,125.29637464
2024-08-07,KZT,43.59820592
2024-08-07,LBP,8173.87733168
2024-08-07,MAD,0.89987699
2024-08-07,MGA,414.55223881
2024-08-07,MUR,4.21031199
2024-08-07,MVR,1.40353397
2024-08-07,MYR,0.40627038
2024-08-07,MZN,5.80514889
2024-08-07,PKR,25.49648820
2024-08-07,PLN,0.35984089
2024-08-07,SAR,0.34248089
2024-08-07,SHP,0.07194045
2024-08-07,SLE,2.05836738
2024-08-07,SLL,2056.60470584
2024-08-07,SRD,2.63895487
2024-08-07,STN,2.04870894
2024-08-07,TTD,0.61122312
2024-08-07,TWD,2.98172645
2024-08-07,UGX,338.33026924
2024-08-07,UZS,1144.61325965
2024-08-07,WST,0.25182233
2024-08-07,YER,22.76888439
2024-08-07,ZMW,2.36309140
2024-08-08,AMD,35.92009353
2024-08-08,AOA,83.46200381
2024-08-08,AWG,0.16583555
2024-08-08,BMD,0.09264556
2024-08-08,BND,0.12300372
2024-08-08,BOB,0.63566640
2024-08-08,BSD,0.09264556
2024-08-08,BZD,0.18529112
2024-08-08,CZK,2.14534903
2024-08-08,DKK,0.63333957
2024-08-08,DOP,5.48345453
2024-08-08,DZD,12.43378804
2024-08-08,EGP,4.56988242
2024-08-08,ERN,1.38968338
2024-08-08,GEL,0.25020727
2024-08-08,GGP,0.07295001
2024-08-08,GTQ,0.71173041
2024-08-08,HKD,0.72255443
2024-08-08,ILS,0.35134090
2024-08-08,IQD,120.52360515
2024-08-08,IRR,3935.19084487
2024-08-08,ISK,12.81221134
2024-08-08,JEP,0.07295001
2024-08-08,KGS,7.82572560
2024-08-08,KHR,379.48648649
2024-08-08,KID,0.14151649
2024-08-08,KZT,44.29358223
2024-08-08,LSL,1.70180100
2024-08-08,MAD,0.91112540
2024-08-08,MMK,237.27868267
2024-08-08,MOP,0.74430157
2024-08-08,MXN,1.78577419
2024-08-08,MYR,0.41606219
2024-08-08,NIO,3.39243132
2024-08-08,PAB,0.09264556
2024-08-08,PKR,25.84093642
2024-08-08,PYG,699.18706123
2024-08-08,RWF,126.03645616
2024-08-08,SLE,2.08885859
2024-08-08,STN,2.07769881
2024-08-08,SYP,1186.34998094
2024-08-08,THB,3.29693842
2024-08-08,TND,0.28647031
2024-08-08,UGX,344.40970021
2024-08-08,VUV,11.19280454
2024-08-08,WST,0.25511138
2024-08-08,XCD,0.25014301
2024-08-08,XDR,0.06935062
2024-08-09,AZN,0.15683341
2024-08-09,BAM,0.16515354
2024-08-09,BDT,10.83671367
2024-08-09,BMD,0.09218374
2024-08-09,BSD,0.09218374
2024-08-09,BTN,7.73739193
2024-08-09,CHF,0.07977610
2024-08-09,CLP,87.23510498
2024-08-09,COP,382.10187965
2024-08-09,CRC,48.75278858
2024-08-09,CUP,2.21240965
2024-08-09,DJF,16.38298567
2024-08-09,ETB,9.19520104
2024-08-09,GTQ,0.71286891
2024-08-09,GYD,19.42328767
2024-08-09,KES,11.95225153
2024-08-09,KGS,7.80620522
2024-08-09,KMF,41.54257515
2024-08-09,KRW,126.76281710
2024-08-09,KWD,0.02819462
2024-08-09,KYD,0.07681975
2024-08-09,LSL,1.69228262
2024-08-09,LYD,0.44646315
2024-08-09,MKD,5.21980000
2024-08-09,NIO,3.39956988
2024-08-09,NZD,0.15357059
2024-08-09,OMR,0.03544437
2024-08-09,PGK,0.36036943
2024-08-09,PHP,5.28651716
2024-08-09,PKR,25.72907098
2024-08-09,RON,0.42003826
2024-08-09,SEK,0.96961281
2024-08-09,SGD,0.12216030
2024-08-09,SHP,0.07240502
2024-08-09,SLL,2078.48277203
2024-08-09,SOS,53.00560748
2024-08-09,SSP,209.62397428
2024-08-09,THB,3.25174633
2024-08-09,TMT,0.32190284
2024-08-09,TWD,2.99059037
2024-08-09,UAH,3.78048629
2024-08-09,USD,0.09218375
2024-08-09,UYU,3.74762064
2024-08-09,ZAR,1.69218211
2024-08-10,AMD,35.82045371
2024-08-10,AZN,0.15699095
2024-08-10,BBD,0.18488679
2024-08-10,BDT,10.86759299
2024-08-10,BHD,0.03475872
2024-08-10,BND,0.12236642
2024-08-10,BRL,0.51137434
2024-08-10,BTN,7.75669373
2024-08-10,CVE,9.33708293
2024-08-10,CZK,2.13764780
2024-08-10,DJF,16.42913269
2024-08-10,DKK,0.63193740
2024-08-10,GEL,0.24889431
2024-08-10,HNL,2.29194171
2024-08-10,IDR,1473.34743347
2024-08-10,ILS,0.34526834
2024-08-10,IQD,121.70815451
2024-08-10,JPY,13.56635685
2024-08-10,KES,11.93551415
2024-08-10,KID,0.14052209
2024-08-10,KYD,0.07703613
2024-08-10,LSL,1.69449103
2024-08-10,MDL,1.62938486
2024-08-10,MMK,276.34097665
2024-08-10,MNT,315.82785883
2024-08-10,MOP,0.74207267
2024-08-10,MUR,4.27434425
2024-08-10,NGN,146.36999611
2024-08-10,NIO,3.40643539
2024-08-10,NOK,1.00000000
2024-08-10,NPR,12.41070996
2024-08-10,PEN,0.34470674
2024-08-10,PKR,25.79157471
2024-08-10,PLN,0.36563232
2024-08-10,PYG,704.61820328
2024-08-10,SDG,41.45906433
2024-08-10,SEK,0.97259551
2024-08-10,SGD,0.12236668
2024-08-10,SHP,0.07247972
2024-08-10,SRD,2.70076190
2024-08-10,STN,2.07462506
2024-08-10,SZL,1.69449103
2024-08-10,TND,0.28590574
2024-08-10,UGX,344.50220314
2024-08-10,UZS,1163.24144820
2024-08-10,VES,3.39107939
2024-08-10,VND,2319.38667445
2024-08-10,XCD,0.24959717
2024-08-10,XPF,10.10486355
2024-08-10,ZWL,1.27400168
2024-08-11,ANG,0.16548027
2024-08-11,AOA,83.30850753
2024-08-11,AUD,0.14050388
2024-08-11,BHD,0.03476010
2024-08-11,BND,0.12234613
2024-08-11,CZK,2.13717494
2024-08-11,EUR,0.08469765
2024-08-11,FJD,0.20970073
2024-08-11,FOK,0.63192078
2024-08-11,GHS,1.45102597
2024-08-11,GYD,19.42328767
2024-08-11,HRK,0.63815247
2024-08-11,HUF,33.41346895
2024-08-11,IQD,121.70815451
2024-08-11,JMD,14.48608999
2024-08-11,KMF,41.66838336
2024-08-11,LYD,0.44646315
2024-08-11,MKD,5.19840000
2024-08-11,MOP,0.74200979
2024-08-11,MRU,3.67474407
2024-08-11,MXN,1.74278868
2024-08-11,NAD,1.69397196
